skuCode,name,brand,businessCategory,functionCategory,productKind,classificationStatus,classificationMethod,seriesId,seriesMatch,reviewRequired,reviewReasons,legacyProductType,legacyMainCategory,legacyCategory
YMH-T60-A3-O31S,Crown PX 塑鋼前齒-A3-O31S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-O31S-1,Crown PX 塑鋼前齒-A3-O31S-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-O41,Crown PX 塑鋼前齒-A3-O41,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-O41-1,Crown PX 塑鋼前齒-A3-O41-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-O51S,Crown PX 塑鋼前齒-A3-O51S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-O51S-1,Crown PX 塑鋼前齒-A3-O51S-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-O61S,Crown PX 塑鋼前齒-A3-O61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-O61S-1,Crown PX 塑鋼前齒-A3-O61S-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-S41S,Crown PX 塑鋼前齒-A3-S41S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-S41S-1,Crown PX 塑鋼前齒-A3-S41S-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-S42S,Crown PX 塑鋼前齒-A3-S42S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-S42S-1,Crown PX 塑鋼前齒-A3-S42S-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-S43S,Crown PX 塑鋼前齒-A3-S43S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-S43S-1,Crown PX 塑鋼前齒-A3-S43S-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-S44S,Crown PX 塑鋼前齒-A3-S44S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-S51,Crown PX 塑鋼前齒-A3-S51,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-S51-1,Crown PX 塑鋼前齒-A3-S51-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-S51S,Crown PX 塑鋼前齒-A3-S51S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-S51S-1,Crown PX 塑鋼前齒-A3-S51S-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-S52S,Crown PX 塑鋼前齒-A3-S52S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-S52S-1,Crown PX 塑鋼前齒-A3-S52S-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-S61S,Crown PX 塑鋼前齒-A3-S61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-S61S-1,Crown PX 塑鋼前齒-A3-S61S-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-S71,Crown PX 塑鋼前齒-A3-S71,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-S71-1,Crown PX 塑鋼前齒-A3-S71-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-S81,Crown PX 塑鋼前齒-A3-S81,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-S81-1,Crown PX 塑鋼前齒-A3-S81-1,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T60-A3-T41,Crown PX 塑鋼前齒-A3-T41,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-T41S,Crown PX 塑鋼前齒-A3-T41S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-T51,Crown PX 塑鋼前齒-A3-T51,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-T51S,Crown PX 塑鋼前齒-A3-T51S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-T61,Crown PX 塑鋼前齒-A3-T61,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3-T61S,Crown PX 塑鋼前齒-A3-T61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-C41,Crown PX 塑鋼前齒-A3.5-C41,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-C42,Crown PX 塑鋼前齒-A3.5-C42,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-C51,Crown PX 塑鋼前齒-A3.5-C51,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-C61,Crown PX 塑鋼前齒-A3.5-C61,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-N31,Crown PX 塑鋼前齒-A3.5-N31,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-N31S,Crown PX 塑鋼前齒-A3.5-N31S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-N32,Crown PX 塑鋼前齒-A3.5-N32,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-N41,Crown PX 塑鋼前齒-A3.5-N41,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-N42,Crown PX 塑鋼前齒-A3.5-N42,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-N61S,Crown PX 塑鋼前齒-A3.5-N61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-N71L,Crown PX 塑鋼前齒-A3.5-N71L,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-N81,Crown PX 塑鋼前齒-A3.5-N81,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-O31S,Crown PX 塑鋼前齒-A3.5-O31S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-O41,Crown PX 塑鋼前齒-A3.5-O41,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-O51S,Crown PX 塑鋼前齒-A3.5-O51S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-O61S,Crown PX 塑鋼前齒-A3.5-O61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-S41S,Crown PX 塑鋼前齒-A3.5-S41S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-S42S,Crown PX 塑鋼前齒-A3.5-S42S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-S43S,Crown PX 塑鋼前齒-A3.5-S43S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-S44S,Crown PX 塑鋼前齒-A3.5-S44S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-S51,Crown PX 塑鋼前齒-A3.5-S51,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-S51S,Crown PX 塑鋼前齒-A3.5-S51S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-S52S,Crown PX 塑鋼前齒-A3.5-S52S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-S61S,Crown PX 塑鋼前齒-A3.5-S61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-S71,Crown PX 塑鋼前齒-A3.5-S71,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-S81,Crown PX 塑鋼前齒-A3.5-S81,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-T41,Crown PX 塑鋼前齒-A3.5-T41,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-T41S,Crown PX 塑鋼前齒-A3.5-T41S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-T51,Crown PX 塑鋼前齒-A3.5-T51,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-T51S,Crown PX 塑鋼前齒-A3.5-T51S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-T61,Crown PX 塑鋼前齒-A3.5-T61,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A3.5-T61S,Crown PX 塑鋼前齒-A3.5-T61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-C41,Crown PX 塑鋼前齒-A4-C41,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-C42,Crown PX 塑鋼前齒-A4-C42,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-C51,Crown PX 塑鋼前齒-A4-C51,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-C61,Crown PX 塑鋼前齒-A4-C61,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-N31,Crown PX 塑鋼前齒-A4-N31,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-N31S,Crown PX 塑鋼前齒-A4-N31S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-N32,Crown PX 塑鋼前齒-A4-N32,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-N41,Crown PX 塑鋼前齒-A4-N41,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-N42,Crown PX 塑鋼前齒-A4-N42,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-N61S,Crown PX 塑鋼前齒-A4-N61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-N71L,Crown PX 塑鋼前齒-A4-N71L,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-N81,Crown PX 塑鋼前齒-A4-N81,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-O31S,Crown PX 塑鋼前齒-A4-O31S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-O41,Crown PX 塑鋼前齒-A4-O41,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-O51S,Crown PX 塑鋼前齒-A4-O51S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-O61S,Crown PX 塑鋼前齒-A4-O61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-S41S,Crown PX 塑鋼前齒-A4-S41S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-S42S,Crown PX 塑鋼前齒-A4-S42S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-S43S,Crown PX 塑鋼前齒-A4-S43S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-S44S,Crown PX 塑鋼前齒-A4-S44S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-S51,Crown PX 塑鋼前齒-A4-S51,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-S51S,Crown PX 塑鋼前齒-A4-S51S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-S52S,Crown PX 塑鋼前齒-A4-S52S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-S61S,Crown PX 塑鋼前齒-A4-S61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-S71,Crown PX 塑鋼前齒-A4-S71,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-S81,Crown PX 塑鋼前齒-A4-S81,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-T41,Crown PX 塑鋼前齒-A4-T41,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-T41S,Crown PX 塑鋼前齒-A4-T41S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-T51,Crown PX 塑鋼前齒-A4-T51,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-T51S,Crown PX 塑鋼前齒-A4-T51S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-T61,Crown PX 塑鋼前齒-A4-T61,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T60-A4-T61S,Crown PX 塑鋼前齒-A4-T61S,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-CROWNPX,exact_unique,false,,材料,材料,塑鋼牙
YMH-T61-A2,Crown PX A2 全口,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T61-A3,Crown PX A3 全口,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T61-A3.5,Crown PX A3.5 全口,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,,unmatched,false,,材料,材料,塑鋼牙
YMH-T70-A2-02,New Ace 樹脂前齒上 A2-02,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-03,New Ace 樹脂前齒上 A2-03,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-04,New Ace 樹脂前齒上 A2-04,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-05,New Ace 樹脂前齒上 A2-05,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-1,New Ace 樹脂前齒 A2-上,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-2,New Ace 樹脂前齒 A2-下,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-L2,New Ace 樹脂前齒下 A2-L2,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-L3,New Ace 樹脂前齒下 A2-L3,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-L4,New Ace 樹脂前齒下 A2-L4,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-L5,New Ace 樹脂前齒下 A2-L5,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-L6,New Ace 樹脂前齒下 A2-L6,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
YMH-T70-A2-L7,New Ace 樹脂前齒下 A2-L7,YAMAHACHI,removable-prosthetics,acrylic-teeth,material,approved_rule,legacy_category_rule,YMH-NEWACE,exact_unique,false,,材料,材料,塑鋼牙
